#,Movie Name,Year of Release,Watch Time,Movie Rating,Description(synopsis),genre,showmax_url
1918,The Heir,2021,1h 59m,,"A young prince is called from a far land to come and take over his father's throne, but the power at home awaits his arrival so they can destroy him.",Drama,https://www.showmax.com/za/stream/movies/the-heir/17b9009a-e4bd-32da-a12f-f5f5fb9c9742
1919,The Heist Before Christmas,2023,1h 16m,5.2,"A bank robber dressed as Santa holds up a bank, a child disillusioned with Christmas encounters a man in the woods who, also dressed as Santa, claims to have fallen out of his sleigh.",Comedy,https://www.showmax.com/za/stream/movies/the-heist-before-christmas/1455c03d-4551-3476-ac17-bec824fcc4b8
1920,The Highway Rat,2018,25m,6.6,A greedy rat travels the highway in search of other animals' food.,Adventure,https://www.showmax.com/za/stream/movies/the-highway-rat/f8b60f52-5375-343e-a753-a8eeeef8dafd
1921,The Hitman : Ricky Hatton,2023,1h 40m,,"The ninety-minute film offers extraordinary access to boxing hero Ricky Hatton, exploring his life in and outside of the ring, with honest words from 'The Hitman' himself, his closest friends, family and peers.",Documentary,https://www.showmax.com/za/stream/movies/the-hitman--ricky-hatton/875a136d-f557-3666-91a6-a0a24347f57f
1922,The Holdovers,2023,2h 7m,7.9,Alexander Payne teams up with Paul Giamatti to tell a warm-hearted holiday tale. A cranky New England school instructor is forced to babysit a handful of students during Christmas.,Drama,https://www.showmax.com/za/stream/movies/the-holdovers/9ccf41a6-e9b6-300f-a9b2-85932f199d79
1923,The Holiday Dating Guide,2022,1h 27m,6.2,"A delightful holiday romcom. To satisfy her publisher, a dating coach must prove her advice works by making a man fall for her by Christmas Eve in 12 days.",Comedy,https://www.showmax.com/za/stream/movies/the-holiday-dating-guide/757660f2-1593-3d6e-86d5-4c5f2c9741a4
1924,The House Bunny,2008,1h 33m,5.5,"Anna Faris stars in this crazy, zany comedy. A Playboy bunny is kicked out of the Playboy Mansion. She must now find a job and a new life.",Comedy,https://www.showmax.com/za/stream/movies/the-house-bunny/78ed99b0-1123-3879-99cf-2c0df600f76a
1925,The Hunger Games,2012,2h 16m,7.2,"Based on the wildly popular young adult novels, Jennifer Lawrence stars as a fierce young woman who saves her sister by taking her place in a game of death.",Action,https://www.showmax.com/za/stream/movies/the-hunger-games/96de9fac-b8d1-3d20-94dc-4c9da98b9f48
1926,The Hunger Games : Catching Fire,2013,2h 20m,7.5,"Jennifer Lawrence returns in this action sequel, based on the bestselling young adult novels. Katniss and Peeta must face off against their enemies in a deadly new arena.",Action,https://www.showmax.com/za/stream/movies/the-hunger-games--catching-fire/8ccf3896-fc5f-345c-8151-ef4411e9bc38
1927,The Hunger Games : Mockingjay Part 1,2014,2h 2m,6.6,"In the final instalment of the franchise, Jennifer Lawrence returns as Katniss, who prepares for a showdown that will change the future.",Action,https://www.showmax.com/za/stream/movies/the-hunger-games--mockingjay-part-1/1e9455be-1e94-347d-926c-6f923ae88c9c
1928,The Hunger Games : Mockingjay Part 2,2015,2h 11m,,Jennifer Lawrence returns for the final chapter of the series set in a dystopian future. Katniss leads the rebellion as they take the war to the Capitol. 2015,Action,https://www.showmax.com/za/stream/movies/the-hunger-games--mockingjay-part-2/0a8ccd31-152e-348f-acc2-a64713b2a25e
1929,The Hunter,2021,1h 52m,6.7,"The story of a hunter who her grandmother told she is the reason why she is rejecting all her suitors, and decides to marry a hunter too.",Drama,https://www.showmax.com/za/stream/movies/the-hunter/8e191b3e-f7aa-3dd5-9ce3-5e5770fd7876
1930,The Huntsman : Winter'S War,2016,1h 49m,6.1,Evil returns in this visually stunning sequel to the edgy adaptation of Snow White. Chris Hemsworth battles two sinister sisters: Charlize Theron and Emily Blunt. 2016,Action,https://www.showmax.com/za/stream/movies/huntsman-the-winters-war/1241aeb4-7f40-39eb-b8ef-d357d976fe61
1931,The Ice Road,2021,1h 48m,5.6,Liam Neeson leads this riveting film about a diamond mine that collapses in Canada. A 'big-rig' road driver leads a rescue mission over a frozen lake to save some trapped miners.,Action,https://www.showmax.com/za/stream/movies/the-ice-road/1f3b75e2-651d-37c0-9f0e-b2a72beb7aa1
1932,The Independent,2022,1h 43m,5.7,Brian Cox and John Cena star in this enthralling crime thriller. A young journalist discovers a conspiracy that could change the Presidential election and the country's fate.,Thriller,https://www.showmax.com/za/stream/movies/the-independent/38e2e988-aa97-336d-ba97-ca2c563a9c52
1933,The Inseperables,2023,1h 28m,5.8,A fun adventure tale of friendship and imagination. A runaway puppet and an abandoned stuffed animal toy cross paths and go on an epic adventure that will transform their lives.,Family,https://www.showmax.com/za/stream/movies/the-inseperables/3bd1001a-47bc-3201-bec0-c449c7f9c784
1934,The Interview,2014,1h 47m,6.5,"James Franco and Seth Rogen star in this crazy comedy. Tabloid journalists travel to North Korea to interview its leader, but are caught in the middle of an assassination plot. 2014",Action,https://www.showmax.com/za/stream/movies/the-interview/74bfc9b0-8f57-3203-8a66-3695b0fadc45
1935,The Inventor : Out For Blood In Silicon Valley,2019,1h 53m,7.2,"From Academy Award-winning director Alex Gibney comes an HBO documentary about the rise and fall of Theranos, the one-time multibillion-dollar healthcare company founded by Elizabeth Holmes.",Documentary,https://www.showmax.com/za/stream/movies/the-inventor--out-for-blood-in-silicon-valley/7c0721f2-d2bb-313c-be5c-42a64e38a041
1936,The Invisible Man,2020,1h 59m,7.1,"A thrilling take to H.G. Wells's novel of the same name. Cecilia's abusive, craze, and rich ex fakes his death and returns as an invisible man to torment her. 2020",Horror,https://www.showmax.com/za/stream/movies/the-invisible-man/92f4f561-f523-3d9d-a819-3c2715ceab71
1937,The Invitation,2023,2h 58m,6.6,"Sochi leaves the love of her life and marries a prince and heir to the throne, but things are about to go bad as the prince will show her the other side of love.",Drama,https://www.showmax.com/za/stream/movies/the-invitation/527770ad-1bef-3b8f-8500-670ff8f3e92b
1938,The Iron-Fisted Monk,1977,1h 26m,6.6,"After learning kung fu from Shaolin, Husker teams up with the Iron-Fisted Monk to fight against the Manchus, who have killed villagers and raped women.",Action,https://www.showmax.com/za/stream/movies/the-iron-fisted-monk/980debfb-df91-3a5c-a0bf-e408f2c52c20
1939,The Island,2023,1h 32m,6.8,"A gripping revenge action movie. After his brother is murdered, a police officer (Michael Jai White) returns to the island he grew up on to get answers and revenge.",Action,https://www.showmax.com/za/stream/movies/the-island/3189b8c2-8f2c-37ee-a850-7e94f0a55841
1940,The Janes,2022,1h 37m,7.6,"This eye-opening doccie offers first-hand accounts from the Jane Collective, an underground network of abortion activists who performed approximately 11,000 abortions in Chicago in the 1970s.",Documentary,https://www.showmax.com/za/stream/movies/the-janes/f038dedb-f5f9-31fd-8054-ef95bd4cc762
1941,The Journalist,2024,1h 30m,7.0,"Desperate to impress his boss, a simple-minded journalist lures his friend on an undercover mission in order to uncover the truth about a notorious criminal gang running the town.",Drama,https://www.showmax.com/za/stream/movies/the-journalist/d45b4944-3de0-3591-aacd-20ab8e6cbc15
1942,The Jump,2024,1h 30m,9.3,"After a failed attempt at ending his life, a distraught man discovers a love that's worth living for",Drama,https://www.showmax.com/za/stream/movies/the-jump/22594f56-5410-3e92-98eb-dc01479fde62
1943,The Kept Mistress,2022,1h 22m,4.8,"Despite his wife's devotion, Andrew chooses to wed a second woman.",Drama,https://www.showmax.com/za/stream/movies/the-kept-mistress/e0bbadf1-4405-358a-8306-50899a1cf62b
1944,The Kill Room,2023,1h 33m,5.5,"A dark comedy crime thriller led by Uma Thurman and Samuel L. Jackson. A struggling art dealer, a hitman and his boss team up for an elaborate money laundering scheme. 2023",Crime,https://www.showmax.com/za/stream/movies/the-kill-room/8690b3bf-de31-313a-a99d-8acfd60b5760
1945,The Killer,2024,2h 0m,6.7,"An action-packed thriller by director John Woo. When a feared contract killer refuses to murder a young blind woman, she finds herself hunted by old colleagues and a determined detective.",Action,https://www.showmax.com/za/stream/movies/the-killer/b4c2bb75-ec6b-3c57-81c9-9c36ae1b819d
1946,The Killer Meteors,1976,1h 44m,4.9,"Jackie Chan plays a nobleman who believes his wife has poisoned him in this rare villainous role, where he hires a rogue warrior to find the antidote and kill his wife.",Action,https://www.showmax.com/za/stream/movies/the-killer-meteors/f33b8425-e777-3c5d-9f8c-6087fb654fb3
1947,The King In Trouble,2024,2h 59m,,"With the lost of a king's wife, the elders declare that if he does provide a son in the next year, his throne will be taken from him.",Drama,https://www.showmax.com/za/stream/movies/the-king-in-trouble/400cde1d-40de-31ee-ae82-4223067ed4e8
1948,The King's Dream,2023,2h 59m,7.0,"After king Jamike dies, the kingdom goes into disarray and turmoil. This will continue until a worthy king is found, but will the wickedness of man let Ikemefuna win?",Drama,https://www.showmax.com/za/stream/movies/the-kings-dream/0dcc05ef-fbdf-398a-bf07-e7d4c1d6e43d
1949,The King's Private Part,16,2h 57m,,"An impotent king meets a village girl and falls in love with her as she is the only one that can make him come alive, but his betrothed will do everything to stop the union.",Drama,https://www.showmax.com/za/stream/movies/the-kings-private-part/8ed323af-56bf-3a10-8e7f-66ccb77991a6
1950,The Kingdom,16,2h 58m,7.0,"Two kingdoms stand against each other because of backlog of hatred between their fathers, now a kindhearted king is about to make everything change.",Drama,https://www.showmax.com/za/stream/movies/the-kingdom/dbe4a9fd-0c2d-3388-9b4f-f740994bd952
1951,The Last Blood,1991,1h 33m,5.3,"The Daka Lama is hurt by the Red Army during his visit to Singapore while Bee's girlfriend is also wounded. Sharing the same rare blood type P, they both need blood transfusion within 12 hours to save their lives.",Action,https://www.showmax.com/za/stream/movies/the-last-blood/3e692aa3-3c66-3bc1-bcfd-17ab34e30bac
1952,The Last Job,2021,2h 38m,6.4,"A story about two twin brothers, a banker and a medical doctor, living in the same house. But there is more than what they represent.",Drama,https://www.showmax.com/za/stream/movies/the-last-job/b9569c3b-620c-3d85-9703-ca9ae1f8b046
1953,The Last Pawn,2022,1h 20m,,Her father was killed when she was young. To avenge her father's death she decides to hunt down the one who killed her father.,Drama,https://www.showmax.com/za/stream/movies/the-last-pawn/0c602a84-10fc-3f70-a2b5-7fec588da100
1954,The Last Rifleman,2023,1h 35m,6.5,"This touching film, led by Pierce Brosnan, is inspired by the true story. A WWII veteran escapes his nursing home to attend the 75th anniversary of the D-Day landings in France.",Drama,https://www.showmax.com/za/stream/movies/the-last-rifleman/99bd1b68-f3e8-36ca-85a3-92631df8d395
1955,The Last Voyage Of The Demeter,2023,1h 58m,6.1,"A terrifying story based on a chapter from Bram Stoker's 'Dracula' novel. A cargo ship sets sail from Carpathia to London, but soon the trip turns into a fight for survival. 2023",Fantasy,https://www.showmax.com/za/stream/movies/the-last-voyage-of-the-demeter/c3ff887e-e058-31de-8508-7418846a0af0
1956,The Last Wish,2023,1h 47m,5.4,"Daisey, Grace and Bobby lost their foster mom and are rejected by their uncle, their only surviving relative. Together, they come up with plans to change their fate.",Drama,https://www.showmax.com/za/stream/movies/the-last-wish/d5b723b0-9825-346d-9ed9-759f835e88b6
1957,The Last Wish,2022,1h 55m,5.4,"A man's last wish is to get married after amassing wealth, little did he know that he married the wrong woman.",Drama,https://www.showmax.com/za/stream/movies/the-last-wish/d5b723b0-9825-346d-9ed9-759f835e88b6
1958,The Limit,2024,2h 53m,6.5,"After Nelson have his way with Maria, he becomes something else and starts frolicking with village girls. Weeks later she finds out she is pregnant.",Drama,https://www.showmax.com/za/stream/movies/the-limit/a5ad33c2-a7cc-33cc-9ba8-c82d7dd7de0a
1959,The Lions Of Buganda,2023,1h 31m,,"In 1670s Buganda Kingdom, fifteen princes compete for their father's attention as they compete for the coveted throne.",Drama,https://www.showmax.com/za/stream/movies/the-lions-of-buganda/5ebffe51-36c7-3e61-9461-c76c29779a19
1960,The List,2023,1h 33m,4.9,"Personal fantasies go wrong in this rom-com. After her fiance sleeps with a celebrity on his free pass list, Abby sets out for Los Angeles to sleep with someone from hers. 2023",Comedy,https://www.showmax.com/za/stream/movies/the-list/9450b943-cf78-371a-8fb6-d849b4f738a9
1961,The Little Man,2023,1h 32m,7.6,"Frustrated by his wife's controlling behavior after losing his job, a man battles sadness but clings to hope for a better future. What happens next is shocking.",Drama,https://www.showmax.com/za/stream/movies/the-little-man/93d0fdab-8434-3b5c-8560-ab7af2eeb0cd
1962,The Little Rascals,1994,1h 19m,6.3,Based on the Our Gang movies of the 1930's.  A boy falls in love - a forbidden for a member of the HeMan - Woman Haters Club. 1994,Family,https://www.showmax.com/za/stream/movies/little-rascals-the/c1c72b15-ff1b-3de0-9cf9-c7bbb0627840
1963,The Lock Unlike,2022,2h 59m,,"A man lost his wife and decides to marry another, but the decision of the marriage lies on the shoulder of the wife's look alike who is a street girl.",Drama,https://www.showmax.com/za/stream/movies/the-lock-unlike/74333442-ad6e-380e-99e8-9b8aea61ce49
1964,The Longest Yard,1974,1h 48m,6.4,Adam Sandler leads this hilarious remake of the 1974 prison sports comedy. An ex- NFL player sent to prison is forced to form a team of convicts to play football against the guards.,Comedy,https://www.showmax.com/za/stream/movies/the-longest-yard/753fb971-03ef-3490-a3ad-2b029636f464
1965,The Lost Girls,2022,1h 47m,2.8,"Inspired by the classic tale of Peter Pan, but with a feminist twist. Four generations of Darling women struggle with the aftermath of their adventures in Neverland.",Drama,https://www.showmax.com/za/stream/movies/the-lost-girls/aaff77ce-b9e6-3dc7-97d6-7e4eddb019b2
1966,The Lost World : Jurassic Park,1997,2h 3m,6.6,"Steven Spielberg directs this sequel to the groundbreaking Oscar-winning film. A research team is taken to Island B to study the dinosaurs, but a great threat is approaching.",Action,https://www.showmax.com/za/stream/movies/the-lost-world--jurassic-park/aa51d482-4c77-3655-8d18-ece61596bcfa
1967,The Mafia King,2023,2h 59m,,"Two princes, both heirs to the throne engage in a fierce and unscrupulous battle to claim the throne after their father's death.",Drama,https://www.showmax.com/za/stream/movies/the-mafia-king/a050eeea-69f6-3444-be7f-a91544152d2c
1968,The Magic Flute,2022,1h 59m,5.6,"A music-filled fantasy. 17-year-old Tim Walker travels to the Austrian Alps to attend the Mozart boarding school. There, he discovers Mozart's 'The Magic Flute.'",Fantasy,https://www.showmax.com/za/stream/movies/the-magic-flute/1ae027cb-ba01-3d57-8d37-6e4b1d659f01
1969,The Magic Room,2024,1h 44m,,"After being impregnated by a shelter worker, a young homeless girl strives to build a home and life for herself beyond the shelter.",Drama,https://www.showmax.com/za/stream/movies/the-magic-room/e7559ced-177c-3420-910b-57923891310f
1970,The Manny,2022,1h 27m,6.5,"A demented thriller. A single mom hires a handsome male nanny, but he hides dangerous secrets and will do whatever it takes to hold on to his new family. 2022",Drama,https://www.showmax.com/za/stream/movies/the-manny/3efb684f-8b84-3119-90c6-0e74deea9568
1971,The Marry Me Pact,2023,1h 29m,5.3,"A delightful romance film. A woman visits a psychic who tells her she is destined to be with her male best friend. However, he returns home engaged after his travels.",Romance,https://www.showmax.com/za/stream/movies/the-marry-me-pact/29dacad6-f81c-323b-8c46-cc6069aa3544
1972,The Master,2023,2h 57m,7.1,"Chief Ekurukaralu is determined to become the Isi Nze at any cost, even if it means committing numerous atrocities in the land. His actions sparks outrage amongst his kinsmen.",Drama,https://www.showmax.com/za/stream/movies/the-master/73bfa3ca-8b6b-321a-b3f0-179b67ea071e
1973,The Matron,2022,1h 22m,,A high school matron turns into a vigilante to catch students with rebellious behavior. Her investigations lead her to a treacherous teacher-student affair.,Drama,https://www.showmax.com/za/stream/movies/the-matron/f199ac81-06b1-381f-9cf3-ad8c280a7f6a
1974,The Meddler,2022,1h 31m,6.3,"After moving to a new apartment, two young couple share an unpleasant experience from the hands of their psychotic new neighbor, who would stop at nothing to sever their bond.",Thriller,https://www.showmax.com/za/stream/movies/the-meddler/4645de83-9482-3539-8ed8-f79f6c60b358
1975,The Midnight Bride,2022,1h 14m,,"Concerned about the upcoming wedding, a bride seeks aid from her concealed identical twin, only to discover the groom is the twin's covert partner.",Drama,https://www.showmax.com/za/stream/movies/the-midnight-bride/7b4a8612-d4b0-30f3-87eb-666ef61f0ce9
1976,The Miracle Club,2023,1h 30m,6.4,A brilliant female cast drives this heartwarming 1967-set film. A group of Catholic women win tickets to visit the sacred French town of Lourdes in the hope of a miracle.,Drama,https://www.showmax.com/za/stream/movies/the-miracle-club/2a8aa466-1aa1-37a8-a08f-064d3cac83dc
1977,The Misfits,2021,1h 30m,7.2,"Pierce Brosnan is on the other side of the law in this action movie. After being recruited by a group of thieves, a renowned criminal gets caught up in a dangerous gold heist.",Action,https://www.showmax.com/za/stream/movies/the-misfits/3838bc20-b6ea-3cf4-a6f3-d7ef91499a11
1978,The Monkey King,2014,1h 54m,5.8,"Monkey King emerges after Goddess Nuwa's sacrifice to challenge the Jade Emperor, causing chaos that enables Buffalo Demon to wage war in heaven.",Adventure,https://www.showmax.com/za/stream/movies/the-monkey-king/68893608-eb84-3f20-b7ba-3da4ca1d5ba9
1979,The Mummy,2017,1h 45m,7.1,"Tom Cruise messes with forces unknown in this reboot. While trying to steal artefacts in the Middle East, a soldier accidentally awakens an ancient, malevolent princess.",Adventure,https://www.showmax.com/za/stream/movies/the-mummy/059ebea5-7b7a-3d30-a75b-9d1b466a71a5
1980,The Mummy,1999,1h 59m,7.1,Brendan Fraser and South African actor Arnold Vosloo star in this adventure epic. A rag tag group of researchers and treasure hunters unearth the tomb of a cursed and evil mummy.,Action,https://www.showmax.com/za/stream/movies/the-mummy/059ebea5-7b7a-3d30-a75b-9d1b466a71a5
1981,The Mummy : Tomb Of The Dragon Emperor,2008,1h 47m,5.2,Brendan Fraser and Jet Li face off in this deadly adventure as Alex O'Connell unearths the tomb of a cursed Emperor who returns to take over the world,Action,https://www.showmax.com/za/stream/movies/the-mummy--tomb-of-the-dragon-emperor/5face984-00fb-3da4-b38a-94f87edd3bac
1982,The Mummy Returns,2001,2h 4m,6.4,"Brendan Fraser and Arnold Vosloo face off once again for this sequel. The mummy is resurrected once again. But there is another threat, the Scorpion King and his undead army.",Action,https://www.showmax.com/za/stream/movies/the-mummy-returns/6f8260e2-0f8d-312e-837d-7782f632007f
1983,The Nest,2020,1h 42m,6.3,Jude Law and Carrie Coon are riveting in this cerebral drama. The relationship of an entrepreneur and his family is tested when they move into an English country manor.,Drama,https://www.showmax.com/za/stream/movies/the-nest/e2659dcf-b8fb-3ad7-a3dd-41708ec354ec
1984,The Nun 2,1956,1h 45m,5.6,"Another terrifying showdown between good and evil. Once again, Sister Irene comes face-to-face with Valak, the demon nun, while investigating the murder of a priest in 1956 France.",Horror,https://www.showmax.com/za/stream/movies/the-nun-2/f6880124-cefd-3933-96bb-b285182e1ba0
1985,The Nutcracker And The Magic Flute,2022,1h 27m,5.3,"The classic Nutcracker tale gets a refreshing twist. As Marie wishes to escape her troubles, she shrinks to the size of her toys, which all come to life.",Family,https://www.showmax.com/za/stream/movies/the-nutcracker-and-the-magic-flute/0bbe5ec9-374b-373b-a39d-3d4539e90137
1986,The Nutty Professor,1996,1h 31m,5.7,"Top comedian Eddie Murphy gives a heavyweight performance in this comedy. An obese man falls for a woman, and to win her heart, he creates a formula that makes him skinny. 1996",Comedy,https://www.showmax.com/za/stream/movies/nutty-professor-the/7f51336c-691a-3bb2-b51d-722e24a98378
1987,The Octopus,2023,2h 56m,5.4,"Mr. Octopus will go any length to pull the princess of Umu Chukwu down, this moves blackmails the princess and hopes to destroy the king's family.",Drama,https://www.showmax.com/za/stream/movies/the-octopus/4d98628e-8b2f-3a3b-9e32-ca97a8ed2326
1988,The Odd Pair,2023,1h 17m,,"An ambitious man of limited means tries to woo a woman beyond his economic status, unthreatened by the fact that she is already engaged to a powerful man.",Drama,https://www.showmax.com/za/stream/movies/the-odd-pair/36b96b08-8343-3229-add4-df0c7dfe531a
1989,The Old Way,2023,1h 35m,5.5,A gripping Western revenge film starring Nicolas Cage. An old retired gunslinger's past catches up with him when the son of a man he murdered years ago returns to take revenge. 2023,Action,https://www.showmax.com/za/stream/movies/the-old-way/fe2cc61e-44c4-383c-9777-491262d6097f
1990,The One Who Got Away,2023,1h 38m,,"A mother's love knows no bounds, but when her children try to play matchmaker, will she find love or heartbreak?",Romance,https://www.showmax.com/za/stream/movies/the-one-who-got-away/63985af8-c5c4-3636-a92a-e7721d2fb29d
1991,The Other Side,2021,1h 40m,,"Chris dreams of a better life with the woman he should have married, but he quickly discovers that the grass isn't necessarily greener on the other side.",Drama,https://www.showmax.com/za/stream/movies/the-other-side/4882547d-d41b-3f05-b827-c9d23ebb943b
1992,The Other Side Of Love,2023,2h 58m,9.7,Collins falls in love with princess Mira and does everything to win the heart of the king and the queen. Will his sacrifice go in vain?,Drama,https://www.showmax.com/za/stream/movies/the-other-side-of-love/73ac6437-88f6-35dc-8208-63920e323a67
1993,The Outpost,2020,1h 58m,6.5,Scott Eastwood and Orlando Bloom take on overwhelming odds in this war movie. A small team of US soldiers battle against hundreds of Taliban fighters in Afghanistan.,War,https://www.showmax.com/za/stream/movies/the-outpost/7b886017-75c8-31cb-859b-1c061ad6ed5b
1994,The Palace Gate,2024,2h 59m,,"A king pleads with Okoye, the gatekeeper not to abandon his post, gripped by the fear of losing everything, as his daughter, Kamsi, brings turmoil to the kingdom and threatens his throne.",Drama,https://www.showmax.com/za/stream/movies/the-palace-gate/a8511035-5a13-34c5-8ac8-dafeb859f1f6
1995,The Palace Of Queen,2022,2h 58m,,A king's home is in disaster because the queen choose a wrong wife for the prince.,Drama,https://www.showmax.com/za/stream/movies/the-palace-of-queen/103fff75-ce87-3eca-bace-f2d4f1c85b4f
1996,The Passenger,2023,1h 34m,6.4,This thrilling drama forces a man to face his fears and confront his troubled past. He must find a way to survive when his co-worker snaps and goes on a violent killing spree.,Drama,https://www.showmax.com/za/stream/movies/the-passenger/1394ec35-d686-336d-abf4-74060e7dcff5
1997,The Passenger,2023,1h 10m,6.4,A young man tries to deliver a mysterious package to the city on a bus. But another passenger thinks he is a killer carrying a mutilated body or bomb and is determined to stop him.,Drama,https://www.showmax.com/za/stream/movies/the-passenger/1394ec35-d686-336d-abf4-74060e7dcff5
1998,The Pendant,2023,2h 59m,,"Chinenye's spirit husband from Oshimili is hunting her in her marriage and frustrating her husband, to come back to the spirit realm where she belongs. Will it be possible?",Drama,https://www.showmax.com/za/stream/movies/the-pendant/72285494-aa96-3fa9-9102-f8c37ae8a7dd
1999,The Perfect Man,2005,1h 36m,5.5,"Hilary Duff does it all in the name of love in this cute teenage drama. Tired of putting up with her mother's bad choices in men, a teenager decides to ""invent"" an ideal man for her. 2005",Comedy,https://www.showmax.com/za/stream/movies/the-perfect-man/b293c20a-10d2-3b04-86d4-39a649052f73
2000,The Photographer,2023,2h 16m,5.0,"Jason, a photographer in love with Nelly, catches the eye of wealthy Tyra. Tyra, determined to win Jason, saves his mother's life, but Nelly is unwilling to give up.",Drama,https://www.showmax.com/za/stream/movies/the-photographer/11f8768e-7b06-3b78-bf63-431711564fd8
2001,The Plus One,2023,1h 34m,3.4,"Music superstar Ashanti leads this romcom. Lizzie is looking to have the perfect destination wedding, but plans are thrown into disarray when her 'Male of Honour' brings his ex. 2023",Comedy,https://www.showmax.com/za/stream/movies/the-plus-one/b59f47f0-5e8e-3e13-80fe-f2b5d70f2616
2002,The Prince And The Maid,2022,2h 59m,,"A prince comes back to the palace to be crowned, and interestingly all the maids want him to marry them. The prince is about to make a choice that will shock the entire palace.",Drama,https://www.showmax.com/za/stream/movies/the-prince-and-the-maid/8480a6be-e50f-365a-8277-64056dde8df7
2003,The Prodigal Son,2022,2h 37m,7.3,"An arrogant son of a billionaire decides to leave his father's house, he requests for a share of his inheritance, little did he know that he is an adopted son.",Drama,https://www.showmax.com/za/stream/movies/the-prodigal-son/fc5ebf2f-722e-3b41-8de1-c2c54c321d28
2004,The Protégé,2020,1h 48m,6.1,"Maggie Q leads this all-star cast in this action movie. When the mentor of the world's best contract killer is killed, she vows to avenge the man who taught her everything.",Action,https://www.showmax.com/za/stream/movies/the-protege/7298722d-5e90-3b01-9529-c18cbf9752da
2005,The Rest Of Us,2019,1h 16m,6.3,"A touching drama about grief. When an unforeseen tragedy leaves her ex-husband's wife and daughter destitute, single mom, Cami, offers them a place to stay.",Drama,https://www.showmax.com/za/stream/movies/the-rest-of-us/0baa7fc6-9351-3bc4-b4cd-0fb3b2475c42
2006,The Road To El Dorado,2000,1h 26m,6.9,A fun animated adventure for the whole family. Two fun-loving crooks find the mythical city of gold populated by an ancient group of people who start treating them like Gods.,Family,https://www.showmax.com/za/stream/movies/the-road-to-el-dorado/854a5e44-154a-3baa-b605-e8880acca527
2007,The Royal,2022,1h 38m,7.4,"A touching biopic about baseball player Willie Mays Aikens who lost his promising career due to drugs. After going to prison, he goes on a soul-searching journey for redemption.",Drama,https://www.showmax.com/za/stream/movies/the-royal/1ea4dafe-6332-30b3-8270-a6fce51a5305
2008,The Sacrifice,2023,2h 59m,7.9,"In her dying bed, Anita's mother wish that Ikenga his brother does not see her body or have access to her corpse. This wish will turn the entire family apart.",Drama,https://www.showmax.com/za/stream/movies/the-sacrifice/b5bd329a-d512-349f-950d-e3bc6a7239e7
2009,The Scorpion King,2002,1h 27m,5.5,"Dwayne Johnson takes his Scorpion King character from ""The Mummy Returns"" into its own adventure in this spin-off film about a desert warrior trying to oust a ruthless tyrant.",Action,https://www.showmax.com/za/stream/movies/the-scorpion-king/f584e234-1354-329a-8455-eaf523a626cb
2010,The Secret,13,1h 14m,,What would you do if you found out that your whole life was a lie? Ziyanda is faced with the cold truth and it's too much to handle.,Drama,https://www.showmax.com/za/stream/movies/the-secret/f5af1ad2-239f-3c2d-96e2-1dad41995cbf
2011,The Secret Garden,2020,1h 35m,7.3,A charming fantasy film based on Frances Hodgson Burnett's classic novel. An orphaned girl discovers a magical garden hidden at her strict uncle's estate.,Family,https://www.showmax.com/za/stream/movies/the-secret-garden/19bc1185-e76a-3b0e-bbc7-cf36cd6b0a39
2012,The Secret Kingdom,2023,1h 37m,4.8,"A thrilling fantasy adventure. After moving into a new home, Peter and his sister get drawn into an underground kingdom, where Peter is declared the king and must save the realm from the evil Shroud.",Fantasy,https://www.showmax.com/za/stream/movies/the-secret-kingdom/6a58ab5d-195e-3ec9-a930-3ce7b9d21458
2013,The Secret Life Of A Troll,2022,1h 45m,6.5,"Lilo, 17, who fails her JAMB exams, dives into online activities to escape academic disappointment. She becomes reckless, damaging reputations and relationships.",Drama,https://www.showmax.com/za/stream/movies/the-secret-life-of-a-troll/4a314f27-8610-30e2-9c9b-8e2ab0ed139f
2014,The Secret Life Of Pets,2016,1h 22m,6.5,"When their owners are away, the pets play in this star-studded animation. Follow the life of a terrier whose jealousy of his new roommate leads them on a wild adventure.",Comedy,https://www.showmax.com/za/stream/movies/the-secret-life-of-pets/5e5b9353-a44e-3f3f-b110-d3f6057a7292
2015,The Secret Life Of Pets 2,2019,1h 22m,6.4,An all-star cast returns for another insane adventure. Once again all hell breaks loose when the pets' owners leave and they begin to live their real lives. 2019,Adventure,https://www.showmax.com/za/stream/movies/the-secret-life-of-pets-2/5af6988a-7458-3755-ad72-7d88d85dcf32
2016,The Secret Weapon,2024,54m,6.3,A talented chef's dream of saving her family's mobile food business is threatened by a bitter rival in a high-stakes cooking competition.,Drama,https://www.showmax.com/za/stream/movies/the-secret-weapon/c3e08e9a-03fb-3107-88a8-4b2f698589c9
2017,The Seventh Order,16,2h 59m,,"A group of men journeyed into the unknown to get wealth, all things seem rosy until they started dying one after the other.",Drama,https://www.showmax.com/za/stream/movies/the-seventh-order/d76cc005-df86-339c-bc57-0c27564607ce
2018,The Smeds And The Smoos,2022,26m,7.2,"Janet and Bill meet in the Wurpular Wood and fall in love. However, their families, The Smeds and The Smoos, cannot accept the match after generations of division. Based on the book by Julia Donaldson (The Gruffalo).",Adventure,https://www.showmax.com/za/stream/series/the-smeds-and-the-smoos/317fb290-1666-3733-9bde-27b769978ad9
